Timestamp_LSL,Thumb_CMC,Thumb_MCP,Thumb_IP,Index_MCP,Index_PIP,Index_DIP,Middle_MCP,Middle_PIP,Middle_DIP,Ring_MCP,Ring_PIP,Ring_DIP,Pinky_MCP,Pinky_PIP,Pinky_DIP
76513.848,150.08844890996443,170.94613729307207,178.7126384299569,173.0285007660065,172.89848114118902,175.05728658347869,177.95204153231356,175.39609342865862,174.9554589553704,176.11888082148346,175.58641356407557,176.51622245488105,177.93722641828322,178.5547863660317,174.87998325207292
76513.88,148.33516385068958,173.76648382125845,174.54935035719438,175.6213822530983,174.34477730285386,175.13857472062975,178.50511500112407,176.11283511377547,176.25386964861048,174.53387083301595,177.5856196296466,177.78722063415483,170.19932667905584,176.00439113234012,175.3673659678654
76513.912,149.9468179488102,175.47562086997183,172.949767664175,171.53780455294265,174.1124493880475,175.89136859181255,176.95734746571443,176.3833042720892,176.60060600896986,178.5931569917276,176.39722259845945,176.62002616592116,173.61393709683654,173.46233444456138,173.8383534004182
76513.944,153.05733104539175,179.02013598500946,171.71792704687985,173.11434277790832,175.60432075839074,176.3260194900751,177.36823665024633,176.623886060919,177.36260201565463,174.79884338350172,176.397920945592,176.7476076777089,169.97769726820508,173.90843965937927,173.45229173967033
76513.975,153.7825368561384,179.04332503209608,169.1186981895843,173.5923120277256,174.00484587967182,176.4624411216419,177.1800686815114,176.03640752491296,177.68538255375938,177.05143885976526,176.19141568385686,177.76992637200172,175.99183556605823,175.07327421961568,174.93801190808782
76514.007,153.92531973125847,176.51805435452837,169.94111063293994,171.46968496993446,174.55108041876593,176.27032936482289,176.85216167857325,175.19010325983794,178.0453456435142,177.39799506181572,178.29905769992342,177.6414926487112,178.8350636596678,175.75432340143956,174.67572424433652
76514.056,153.4900191904141,179.43705841362237,168.23306482078365,170.3063403699514,176.93012175521287,176.23106366506977,176.73736223021115,176.3193162419351,177.80443396065746,177.33061823323038,178.63972553193685,177.5554920794162,178.2027117890236,176.3086477686472,175.22361376267799
76514.089,157.82672151262597,176.78737534332856,170.56452687457585,170.36239749166825,176.65630143121263,176.00314213635673,176.77380782302873,176.5134106001674,177.59955593640393,177.53723872317414,178.35773309316693,177.0176775551301,174.87178414471853,174.846294644305,174.5189556933747
76514.119,157.25455027264553,173.50684392246976,170.59737562877868,169.8778871583009,176.74225378884987,175.8109698021548,176.48180275196214,176.9585522743473,177.56227938001427,177.9363117904865,177.57079870218044,176.53681987613217,172.9733027736904,173.81325287930488,173.97922093846762
76514.152,154.98896768612812,177.48875147387716,167.2520159210873,170.60381151141593,177.13398482609134,176.2277079997073,176.50804566711614,177.6957784592781,177.65629234125285,177.24810542340288,177.8270760714939,176.19373388374856,172.65519527548648,173.71135270152084,173.52293833522333
76514.184,150.69096142702037,176.89703097489212,164.7106260832658,169.75987887403238,177.0947353541214,176.80384414697954,175.3165918042141,177.26954005860665,177.81719408368073,177.77961065980244,178.57487726986864,176.30770997445302,173.9310132669473,175.10799725798458,173.62273723042793
76514.216,149.54742999935942,175.25838173707035,164.25318441509907,169.31640073689638,177.60172918632506,177.33304399396934,174.92578300492488,177.22503566674473,177.8764387417515,178.10440966611398,177.78046781267392,176.44077225511705,174.09659423113183,175.4408925421025,173.8322566333862
76514.248,149.9479106365798,174.41050907399674,166.11848942722608,169.1794126972755,177.2673691135565,177.17227541941756,174.71007528824333,177.20655135946987,177.6602474610171,178.0901081942774,177.96723575312603,176.51680477072486,174.43348173892207,175.26962041389356,173.96799378823908
76514.279,149.08652215358575,174.91730358050626,168.35516675353435,169.8189907159935,176.93978925907453,177.55305358934015,174.85110799325741,176.68498654808914,177.80933735925942,177.5779104498983,178.29669466973442,176.6966930077512,175.16603068726397,175.42068579453343,173.98785136690677
76514.315,149.93485523860002,175.1105700454433,169.0408845752114,170.05727711241565,176.71321541983102,177.19410743873058,174.8875673852322,176.68600229403245,177.4799788817578,177.53190456916298,178.34917015909707,176.70867819125462,175.47880595516844,174.59458853540653,173.86635541056933
76514.344,149.78794409906286,174.59883425032118,167.59151739344273,170.42855805419325,176.83049699107667,176.79869539089597,175.20726779264922,176.70180016672165,177.20418051433228,177.41984182967255,178.2421826655472,176.6571156841569,175.47336125871738,174.2960506596335,173.86103502445835
76514.376,149.06958023844302,174.88121945039606,169.39033879615442,170.2393853316242,176.61822109796822,176.83099087811453,174.83798837139372,176.63177951244356,177.05910689745014,177.33237506136027,178.11428029339638,176.54697481049138,176.21163795751306,173.8569364184826,173.69611341978623
76514.409,149.35103772318507,175.35925914859513,169.49813186359083,170.5229312231236,176.7145675923331,176.81684496958664,175.20316813985306,176.69264890905336,176.93709731784847,178.2880632508712,177.6824304152341,176.8883171115879,176.9085429166062,173.49037380372465,174.4284722436855
76514.44,149.42980167848654,174.71604566235814,168.8114481316664,170.45630169291545,176.61454247624116,177.09878713951025,175.41778838244278,176.64893109712094,177.0157421730648,178.79422253788383,177.97364143089501,177.03314729772518,176.91336882030734,174.43826634807903,174.9673793543791
76514.488,148.7326594959115,174.96448180932566,171.83338410437838,170.4653642412165,176.77464321296188,176.9665533913008,175.17578256220128,176.6571777555664,177.0083777296386,178.64169316902394,177.80511737211773,176.95219449566616,177.2163579255494,174.3814403182842,174.90231514170722
76514.52,148.18720251143793,173.01907948057345,170.01934661702197,170.62109490555724,176.49836105846504,177.1508172325192,175.1504153667088,176.39135512697976,177.47742260516918,178.15357641692893,177.76070921585648,176.9808924966754,176.60664181496682,174.5831824995945,174.42286294206673
76514.551,147.73196460400962,172.98017412419074,167.75057774656776,170.40488348945993,176.68096771616845,177.35929867497214,175.20090985644217,176.45618423345948,177.90649980111678,178.3929247541749,177.92661115905676,177.0253609223307,176.7660818529633,174.7298715849606,174.3326175982748
76514.583,146.9259901126276,173.66598825667305,168.4895995102209,170.39876067640236,176.68901743162877,177.4165436593062,175.12622684130636,176.39239526156646,178.0083807512324,178.13922515911764,177.5033148693816,176.8825443800227,176.71184457548725,174.9303716996406,174.17162331970707
76514.617,148.4017106065261,174.41336314041834,171.97256499071557,170.3074625509734,176.59980083834503,177.09194474529497,175.0228917410222,176.33057686803065,178.09088224358825,177.95644273159297,177.44364539326455,176.59727302549854,176.5734291497119,174.742708596109,174.06129798840365
76514.648,148.3765788291898,174.7448857105208,170.9744153013468,169.69447347223198,176.6351045483939,177.31066745337228,174.18369976488077,176.09873969594722,178.1618723557819,177.40352395286916,177.14933738311188,176.34728019174585,176.45501223917145,174.53662527147904,173.69797875789345
76514.68,149.21741666134733,174.4764894900192,171.1149201776739,169.86281728858725,176.51745273362596,177.27440981640646,174.56167971639354,176.16105889324268,178.18713783123303,177.77781178868233,177.01326759591723,176.6495022544719,176.72472868670454,174.44497194530268,173.763925999313
76514.712,149.65388571522044,174.508866527353,172.29549957731098,170.52687213723536,176.50455603620904,177.00610943485063,175.07144732396463,176.4608150697214,177.61092039217226,177.67592842016657,177.2002268885897,176.6304739226232,176.09348405092058,174.09376523109373,173.84150906925035
76514.744,149.6860528595493,175.9769595579792,172.24027595322886,170.5889576205977,176.25027776675282,176.83826037986037,175.12124024212125,176.66009574422807,177.29481657420388,177.62398360557475,177.13488375094872,176.66574952648662,175.7947305259594,174.02020634755357,173.81385135374313
76514.775,150.0397159927557,176.70283426863895,172.1923323329821,170.05196211039282,176.459990115773,176.89211108856188,174.6573866287141,176.5632891780125,177.47121503596514,177.7447038513657,177.20782015510582,176.4684857334405,176.29429698916138,174.4430790986069,173.73147792773779
76514.809,149.1930629092709,176.64209170564075,172.27717523982648,169.93893291189835,176.68879476004454,176.9407700496663,174.46926995328087,176.51039782744138,177.43780479055053,177.68136286997736,177.45562268469155,176.5075111477102,176.70488972929533,174.57759085197137,173.83449070602467
76514.841,148.92504631931797,176.02010766391382,172.32856083697854,169.82473724233228,176.71490403466868,176.8067455927806,174.33640572875646,176.51531691514612,177.3918156572148,177.37555857273048,176.91720518051983,176.37880226834125,176.2343503558065,174.4863049496096,173.81898635259705
76514.873,148.9471082771281,176.32239522840317,173.00506749313567,169.74964505988387,176.7179543324956,176.82499301802596,174.39843285436208,176.32456461634337,177.3471130310065,177.42519847051562,176.80862319328526,176.4414512351041,176.0635260574945,174.42175342042253,173.959475540395
76514.92,148.33340972264213,176.39839456925552,172.68374578874034,169.53307137467823,176.69406730176826,176.9480316042874,174.15007925101276,176.2129495074738,177.36057869831015,177.07436777708133,176.5246887728826,176.33468629365916,175.76485906105725,174.48195272709592,174.02786591467017
76514.953,147.77684855427134,175.81870270291674,170.98476712411798,169.60990033714336,176.49480729241995,176.9734662552206,174.31719083847443,175.9570578986331,177.39576870503655,177.21357617889302,176.35668180980224,176.35979215420667,176.0227009805874,174.54239684110084,174.11920314313562
76514.984,147.74343777776224,175.52528701469538,170.86073178416376,169.71002843096218,176.38047117971027,176.97035933614927,174.3111137076545,176.06236731459984,177.30845879686908,177.16209683876147,176.43153531247168,176.4145400418165,176.12395216651214,174.57369348341703,174.36657066420494
76515.016,147.65357791126698,175.84997369810353,170.4997816873037,169.5972935785189,176.26892032808175,177.03426798010327,174.2291419923277,175.87099643617321,177.3622824541191,177.3021153321626,176.17174267142875,176.4294660329621,176.58565501746767,174.57907904867983,174.37045809615574
76515.047,147.7057029334047,175.92234107047003,171.16161366813418,169.75997150270925,176.1012711469062,176.9802877804798,174.23178028897865,175.7921643691449,177.36022964937527,177.3377348490756,176.1526212727781,176.477577510446,176.58018702547213,174.5413165353343,174.42308133566175
76515.079,147.07091005877737,176.31567439706083,171.06456993601228,169.41718145939544,176.08940444227062,177.03505590966296,174.20153960180943,175.80577726920546,177.5045138141924,177.33004402273977,176.38540188408652,176.50454026615353,176.4727358218572,174.9390404672241,174.33955126900585
76515.113,146.6643713079124,176.45622783540185,170.99654391807152,169.3060306866273,176.08827747103896,177.17719462970234,174.1779791871049,175.7674636309704,177.731147189044,177.35105013983454,176.42741820283476,176.52601330972362,176.32744655057013,175.27502342661168,174.16270420792807
76515.145,146.26128959256536,176.39139123616556,171.16128254866734,169.28644280857716,176.04911054217123,177.32338004095362,174.0022191531607,175.73848934399112,177.88567308800657,177.29479264067902,176.52445515843425,176.67110327816022,176.30545485565278,175.38205310167206,174.16057349007886
76515.177,146.48141643602932,176.72639104841724,170.50847280064002,169.51705860571693,176.09826501556176,177.43185342781135,174.09292495117631,175.73002513723347,177.95837360126336,177.3977234447412,176.45213842097337,176.74836466762255,176.1948301273681,175.27047769645984,174.1575192175078
76515.209,146.50108333708184,176.83736788436136,170.98604334278244,169.38815848485748,176.02122976324347,177.3130126297894,174.15431444566985,175.7490632577077,177.90652933068742,177.40462873527613,176.5020318290106,176.69315529065204,175.95368764777598,175.45002497434535,174.22268371976986
76515.241,146.47531911129218,177.10666396783796,171.65335436045333,169.44019991059412,175.95392899198524,177.23781932025506,174.26893076506641,175.77093061473465,177.85158213569292,177.30962009810605,176.54826516379916,176.62831652880055,176.05633226645247,175.37062696901063,174.17789172504592
76515.273,145.80221981229664,177.2390132819168,171.03477449910199,169.3608473667009,175.99580937786268,177.29955123632658,174.3724302169114,175.77699031829778,177.9000636260584,177.34607719977805,176.686581627229,176.67237394435585,175.9082246823791,175.48480797415326,174.19277165122273
76515.304,146.0839252011106,176.96162937007088,172.19285010697664,169.41077673122473,176.1530333784774,177.18138064003688,174.45483717674242,175.8532364927696,177.8052850118982,177.32883636166486,176.58152907143716,176.6090700588313,175.72197392993797,175.42431788436113,174.2159564812743
76515.353,144.97150939447772,177.7285895045303,171.5843387012628,169.4386154495105,176.2392923356397,177.34999160454257,174.48949529617673,176.0011800999991,177.90569769692456,177.40576012924416,176.51786841614336,176.75706702710218,175.8423659414475,175.60982335886038,174.3399412327595
76515.384,146.20749861000195,174.96879087949114,173.4676387359801,169.73365809593918,176.39887964326442,177.02172973426022,174.63741744388633,176.14113990219087,177.5566575504364,177.2057679550289,176.3499782110168,176.46311770468924,175.54667085299087,174.87998940937752,174.06020598391962
76515.415,146.97849837765696,172.31392179626963,175.83145822418174,169.52784687050513,176.30326800573397,176.94777362339238,174.61767953805798,175.91786591627417,177.49511038257043,176.60050353883437,176.08887054619382,176.40291069001526,175.17647494162694,174.43129005874601,174.2315657209418
76515.448,145.69959986532456,171.1108641355581,177.09878344902268,170.3965869113445,176.4500497732894,176.76766209348006,175.1592938344048,176.36267467644208,177.33710248716835,176.39426558769523,176.21956889997867,176.30995047373293,174.78732774488756,174.3089157442441,173.94896902495236
76515.482,146.2034932304773,169.5258102261387,178.07133729878632,170.24035674699957,176.59434819379803,176.75664369556242,174.7561813983497,176.43295783652275,177.30163147122062,176.13461223143827,176.37896398758267,176.03699843282433,174.7750001957336,174.42725472771804,173.79981455554778
76515.513,146.53558611386768,168.98860088449075,178.3700435567652,170.21959660199457,176.41089392185788,176.59005053167326,174.50809351770266,176.1436901789637,177.26866425520564,175.9569448206316,176.4700484437655,176.0572281127438,174.37763690644923,174.51200977224957,173.9231061869667
76515.545,147.08282121955094,168.7267414203574,176.46252887416352,170.18831357914874,176.3451685978837,176.4207011769144,174.56483502501519,176.12771217682754,177.30756729466816,176.16402018540487,176.30825883200367,176.04114305419074,174.34927517322646,174.77019686043135,173.97835367469003
76515.576,146.94170975934625,169.12702547013026,175.66981211572323,169.86483431842794,176.25162316823378,176.35749734170494,174.2950335810937,175.84480147757992,177.30682397419963,176.0952937031764,176.30265922674877,176.08784782593125,174.41035252344471,174.91926867950687,173.96623002902143
76515.608,147.01623837842854,169.43496523777813,177.82837847840145,169.7869821933965,176.3828814900177,176.4687609011913,174.31020340804687,175.9707806452151,177.27679394108222,176.14393809181752,176.42807183874973,176.13238638569104,174.78270404542673,174.7099263518966,173.94525966894216
76515.64,146.547087823099,171.0671485734682,178.15342005355083,169.88754310704098,176.26055664695025,176.51713473787436,174.64912153376562,176.03592295241026,177.23019630419628,176.4286232951885,176.29434605575113,176.32327784104822,175.34126468883625,174.75011999105766,174.1616892175504
76515.671,147.57498691499507,172.30174981530556,177.1049553167779,169.64775478331362,176.17870326568817,176.56146327780533,174.79882429996087,176.11620067114592,177.14855309414426,176.66519399074946,176.23065350540415,176.34523016115304,175.66685239539714,174.64164002103874,174.22981884061366
76515.704,148.87239268012624,172.79817419633272,177.2660497687214,169.57540516265314,175.8484033943353,176.6346698223304,174.8033993283185,175.93113606127156,177.36198489148734,176.6170621783537,175.90022243165058,176.34673048162875,175.72622016684204,174.53578649619027,174.50734665195642
76515.736,150.3246645331935,175.83768586667713,177.7152899346569,168.96585771877685,175.25883537304242,176.62476280094546,174.33002694213425,175.6788494328545,177.62607080356784,176.44852957031802,175.34426840814353,176.42823993790591,176.74398582686896,174.60225785531563,175.01356545590536
76515.783,151.03290637439417,175.84129037018127,177.9274620027044,168.5909131800648,173.83366534755382,176.21441598577368,173.1885856937914,174.60078798326475,177.73036331327933,176.2821097844775,174.39030813671093,176.49805279876915,177.02495353138428,174.46417742287588,175.87272432215508
76515.817,150.5855726706884,174.5299676518464,177.7679426851236,167.14231383056241,169.89737256618267,174.84242691541104,172.29588923309186,171.59003768517243,177.13034473090545,176.3291711599942,171.93285681951704,175.7919945107329,177.41566858920365,173.66204485542042,176.18182791653035
76515.847,149.74368590708295,174.05364323516815,174.55426521446162,167.02406065180546,167.9891637363877,174.4898927309854,171.9007750392194,169.79159475242147,177.1012275770173,175.51497687289614,170.36185464848552,175.54246695502093,174.2626162111141,171.9457133842181,175.42418634261185
76515.881,150.30576072146425,174.70419112813707,173.5664711248398,166.05916348008762,168.54629080239462,174.8847228680809,170.13763481715247,165.51995372261743,176.5068931791213,172.96850643884395,164.4427240889831,174.9906271699759,173.31886481267455,170.8252788145791,174.85675648685503
76515.912,153.39112889059268,174.687743430277,171.6286082628656,162.478803402083,160.5247269897949,172.57870244735028,168.40603859147367,154.21375901046696,173.98056454388401,171.08348943638478,149.93338885412768,172.40789916076494,171.18990240954332,154.63736156617333,170.11695793877664
76515.945,153.636610585195,173.24323657783987,172.99182403412303,164.4510751051577,153.33103681907278,166.50845577248802,171.1182143350768,150.61202491771704,170.71741741018718,174.02784375978553,148.4160686894637,171.13406781661317,170.83664504905028,152.57561174061573,169.2579526423227
76515.976,159.94381224052404,172.4870775305817,165.9512114182131,161.8119161274702,144.54815893390906,155.12412631677554,164.9039824368272,141.15910289194204,159.1296558387297,163.81528550668926,135.83791030554357,161.79166979397087,156.12629945993615,144.3122585524833,158.8763356273123
76516.104,174.1719846973038,177.29457069626596,176.1304452928159,156.9279465629362,138.3658498180811,142.59905682468522,161.63765485879617,123.84310700306415,171.41082425731176,160.10575990194755,139.61452048374312,168.0499303366705,163.79937035583282,157.6084976304435,173.40381926856406
76516.136,172.46439823232615,174.91175023195365,164.61274587872362,151.89602824466556,170.61410169745454,165.9754819068289,159.43272452050687,173.26044569387074,177.42264047820683,172.78996161796263,171.22026109839035,177.0584846538383,167.4683734433903,164.48145203040522,177.86128557806677
76516.168,177.0197160991353,176.16500702709274,170.77539934687127,131.46242236052967,162.02989393370746,167.06771412997884,156.03650450897163,166.01719616310805,170.0035608603456,157.1055506013625,139.97722642180761,172.62451792086623,154.144299476295,143.16341612540168,161.07121249300445
76516.217,178.1883719653955,173.86847082160165,176.8118294489456,124.90600009820217,170.22630486842564,172.82447858448816,142.5239379119015,167.83477632140844,170.66911889122048,145.72760253691527,140.37767497106356,174.65889895160598,147.770497438733,141.14453710618403,166.64009360301532
76516.248,169.7935132457702,173.06482201688183,170.40657061581686,130.9855376499099,171.41816929066184,172.22563702216445,132.4020644196344,165.60255450619334,172.8380207069023,139.69108729709478,154.8413602103162,176.95584452388442,138.91534726531847,157.39548456391736,175.26964119884045
76516.279,167.68040081464366,172.25895558839997,171.98701514074233,126.82127447982006,168.39804793016953,169.40058635377738,128.78073457251998,168.24526026251237,169.45990473262674,134.16372455479367,158.5579046807843,171.9045753389454,132.3019475747814,157.37148586557953,175.26880405543346
76518.6,164.70117000939945,176.19256683711856,171.93222083006603,168.11588216506698,172.65646613834383,175.20533447835487,173.07311422433565,178.51016845902524,177.50237899005998,176.41880706157676,174.54131582450464,178.30121207680642,170.6880916756708,173.46902032649757,176.50892871504533
76518.632,154.0621785682343,172.01557221228222,175.18363359784655,172.12522028888176,174.60341955067722,175.05170517103969,176.1389815498707,174.6157686038253,176.23498010263887,177.39517473359186,173.34566840650297,175.0684203954906,175.7420840031621,173.5130495488737,174.12798492283153
76518.663,152.25756814200992,170.09455547539613,175.1863434497288,171.55911668910406,176.35540509978563,176.67280967213642,174.9856085643129,176.19682708732722,177.0792586441578,175.80666777534984,174.97848388962956,175.17645574724804,173.50592231783466,174.17467075905108,174.1901822605231
76518.696,154.4597042389116,168.8613287632253,174.4712311108042,170.7668305855273,176.723028816262,177.07569201941476,173.46896830629373,176.3041850188101,177.49730335635073,175.88602513156187,175.464153898563,175.3470194410536,172.1754625312558,174.71979222507144,173.84698730376118
76518.727,153.7318026146347,167.99159336315506,178.33168855277614,170.6771735293152,177.25487000252426,176.8225618223241,173.45891087605025,176.47459140426847,177.4330626151531,175.90460096707363,177.06072010400757,175.39193260594445,173.92279061342907,174.27912092761414,173.65688915909539
76518.762,149.69286401567186,169.31208104882384,175.6185247381943,171.3352771473004,176.9734456220476,177.40375707703174,174.23365853608107,175.97458754638635,177.8624269631201,175.89434325467852,177.82890972287515,175.87706977375214,173.84512667202972,174.60641929270446,174.10595233353243
76518.809,147.82259909637975,169.0120742812098,172.76593330488927,171.30424917592953,176.93465578747893,177.69405012638893,174.26070356658502,175.87738018665374,178.4028982903836,176.0597746842173,177.5724687704333,176.04193820106477,173.43141311390423,174.99848274174937,174.15553003480363
76518.842,145.48005434374343,169.98663362755573,171.23156024221075,170.94408045297644,177.22801654896503,178.02410864585508,173.56967434071078,175.9752789446438,178.94691461874933,175.25769399281089,177.26745985213012,176.28162126045868,171.4470691622728,175.69907714577477,174.25548979926683
76518.872,144.15148596580326,169.90326844462345,169.58539420255616,171.2520021714637,177.353536654885,177.71991908695864,174.09585638279555,176.28399815696625,178.813415909102,174.69790193753718,177.940193427401,176.21848957414593,170.90248710549338,175.56811639325335,174.05617518340438
76518.904,144.7056980927919,170.3960004451986,167.61976002090466,171.0465139611297,177.36721806333543,177.74228820177194,173.96407172692497,176.26552280218962,178.8907320130705,175.12124389159328,177.98280601135318,176.55543046026884,171.41189204751618,175.57909895917658,174.4896255655125
76518.936,145.6157477949715,169.84720031168277,169.49538551188886,171.07231663773302,177.27888384186045,177.08449089985166,173.87087326858537,176.32344181294832,178.83290217394307,175.3819361215308,178.20648642248435,176.67109237347793,171.36415974601346,175.43538435948597,174.50666017331883
76518.968,146.0501036449108,169.8010490956206,168.37423641844947,171.02779841213328,177.33594341443856,177.09365908058498,173.77069412195837,176.43706835643434,179.01987421898278,175.59292331377898,177.87788204565894,176.90057714511642,171.37243821463176,175.6110858874406,174.7703671561891
76519.0,145.52108856701187,170.01019494183444,167.61900605590841,171.14888538156816,177.27715623499634,177.25118982558297,173.63485532595445,176.4492460875417,179.09902105678543,175.6551392120449,177.89400849310775,176.98636653661487,170.8332351939762,175.67401383166947,174.79054295716202
76519.034,146.1174668551866,170.27414436547232,167.57652041728514,170.9947287078489,177.22485959712228,177.33356832413668,173.65290140442485,176.43495014453788,179.0563038241701,175.5411335805245,177.85355836239444,177.14256730960136,170.65491361405216,175.66514718664527,175.01667318122486
76519.066,145.83069393759777,171.0885791110718,167.62366089422588,171.2014278527019,177.07033437501636,177.30152054538334,173.92603626051434,176.28286731011988,178.96250086178804,175.302181571794,177.6145979711209,177.0915765592908,170.51682319613468,175.7667280719239,175.05685795784424
76519.097,145.58761175242353,171.31302701705465,168.6709424433805,171.09501983220304,177.13337264407025,177.36868844805534,173.44381447811529,176.4061920139098,178.8892529380146,175.01800939476962,177.33871531433732,176.65145968544502,169.86890076546104,175.7073466467492,174.60642751260136
76519.129,145.53215045601303,171.3994976366982,169.3504841623596,171.2238356090164,177.05798668568374,177.61030773812175,173.51754286331507,176.37818945751823,178.8785866059073,174.95380663664685,177.6286454653824,176.6749399193841,170.28267022575756,175.7166440317085,174.87582538719815
76519.162,145.71572736848657,171.37842112457832,169.10374199043616,171.18294280279602,176.91301154780905,177.39373176268407,173.68615645268758,176.20286717862012,178.8955884535867,175.09500465969364,177.39798200908237,176.9161590648074,170.27089321007952,175.89407386426737,174.94381205680898
76519.242,146.83476188726564,171.23354384025737,168.65285773796964,171.47369047917738,176.98262238469016,177.63662936475714,174.08697120710738,176.29328859652568,178.8513822810598,175.32886207299836,177.54177585699964,177.10315313275171,169.77706657017734,176.00137270303702,175.31052744833127
76519.247,145.32058525442852,171.14984092927492,166.36770633094093,171.5111302222557,177.16581079304282,177.83622319065313,173.4942694785614,176.4449473332595,178.91689553383415,174.75581241120244,177.07662215340034,176.51806826152463,169.21241951523294,176.00602653007962,174.7525877145542
76519.273,145.54911816342593,171.11389210419142,169.02359779798599,171.2855315955106,177.1280675718505,177.93414328460335,173.20315469898912,176.5458968693754,178.747735368141,174.58355265975138,176.69601319475638,176.3802454659952,168.4480304610163,175.76981100883884,174.47051081154734
76519.304,145.12267006945348,171.8559668044926,169.62091259353636,171.25590068725373,177.15328473934173,177.87801604081517,173.05579838743466,176.54801945254778,178.74580459489235,174.2905783654641,176.70516581930127,176.26931341689297,167.7382000543198,175.78788280910368,174.23931721367958
76519.335,145.35902687308675,171.7944183446161,169.69350221421755,171.37360225652824,177.13619605642026,178.02070752122674,172.99100122406404,176.5089041402847,178.79950531406877,174.28689036423248,176.58791155214496,176.24338111541982,166.8334121397938,176.02942962782302,174.15897667075706
76519.367,144.4637273763983,171.4959902451942,168.85599087036528,171.46814472189013,177.19461285728102,178.0837077300998,173.06476481116573,176.59017671969764,178.75186256163929,174.07886610851145,176.43495347295266,176.23659709613656,166.2519521665568,176.18741549769845,174.08876007759415
76519.4,145.06416058506528,171.7562656658573,168.7797243985077,171.6152830844054,177.17241514101735,178.47724440579304,173.2722591511258,176.49552860736512,178.83880543987053,174.28657316197442,176.37461273359918,176.2108849925934,166.62386533183064,176.26287529900566,174.21994243128592
76519.432,145.09758443020166,172.07755097260184,168.91889452725533,171.58467723018072,177.1495136283145,178.47329273158923,173.33125750245134,176.62872050631543,178.70963721668846,174.13243234895853,176.4223659355184,176.11488566170735,166.10335194561205,176.21262436940546,174.0969235797331
76519.464,144.95306574925718,172.37842103219418,168.80549676859633,171.69943206437765,177.08635147236708,178.55538622007623,173.25200755695042,176.61489546965743,178.7437705311321,174.0177116750056,176.24600181994637,176.21852499651317,165.45790185540287,176.3925712069673,174.21906007572602
76519.495,145.01461874060237,172.59146624628912,169.24719789023234,171.6652091062658,177.02476649322995,178.37280294264357,173.4733713371118,176.55459999772864,178.70965015287675,174.03421966720552,176.04808054718478,176.2357858723171,165.37361600719905,176.43892835427562,174.2060357525464
76519.529,144.78737305566415,172.35967504116994,169.4615431754102,171.92470286427235,177.11104940058945,178.37031848081196,173.6719741698991,176.6440169194008,178.711980617647,173.8962819062668,175.8965071943431,176.18931985548213,165.07869555910676,176.55324898090694,174.181556591322
76519.559,144.93040870317392,172.31141946901363,169.5094466269525,171.73553578577088,177.1354857004922,178.442792905313,173.6454800165179,176.66428613915318,178.71989262694544,173.89231522709906,175.88172600233906,176.13959974811317,164.96679455104413,176.52315914901925,174.15496408039127
76519.624,145.13214666173084,172.70362049481926,168.8085727618813,172.07241227698978,177.1028892591124,178.81524055749568,173.7824084552978,176.6578342257019,178.73817918744749,174.0872521432882,175.8688325648912,176.13171677851702,164.9347666248657,176.5632709916392,174.25885060845016
76519.671,145.34098399298705,171.52164160474888,169.0637992297507,171.72092299063192,177.09463680235802,178.94187066083268,173.6111500111186,176.58702492040882,178.60367182935653,174.0239388636334,175.59762784785008,176.01151521681052,164.65347935270793,176.56740366681802,174.0127812017546
76519.677,145.65179504048842,171.10056144567142,170.8699222280046,171.62149701318603,177.14304330434612,178.59980675981996,173.87730041698399,176.56233145720967,178.56200967250598,173.9141381336776,175.28601104014723,176.1013435825523,164.9283352712617,176.31698479759342,174.10922619629235
76519.704,144.88449888302853,171.12626886110257,170.07237262358083,171.66440707860124,177.05845899809256,179.02091873089893,173.70196184772016,176.4419387455759,178.6435264564627,173.97270915961212,175.50365304183163,176.04488499564306,164.90210005992571,176.75284704140827,174.0764949658619
76519.736,145.292222614909,170.78291888610494,170.45649581297064,171.58842526958725,177.1234622661345,178.87442211778315,173.7043336971623,176.54248268342633,178.70168255530143,174.02869729164368,175.5401684017583,176.0385637039057,164.700151212372,176.76603303304947,174.08070388473305
76519.769,145.05423028431943,170.38683388503415,171.72512402673757,171.56823439675293,177.15856701697297,178.60057076774083,173.83171458638787,176.67064309682846,178.68893483953417,174.0020167335297,175.6627754675998,175.9720774582808,164.6566205522504,176.77932074102304,173.8259965755093
76519.801,144.84622864398455,169.6952417762441,172.69877250852753,171.575564656716,177.08491269797062,178.5343365807833,173.78821223030755,176.5956843394907,178.62618215116012,173.81638849553565,175.58660144941163,175.8160010439892,164.47122106452986,176.7634613825337,173.60950326843485
76519.833,145.91794657692205,170.07227099899987,174.44816997643133,171.58162067892582,177.09856330938211,178.1829395568447,173.83294517439228,176.55642719080035,178.52914006741983,173.6606599104623,175.55346820394044,175.80227061224232,164.76792567250217,176.6218524937377,173.7636849601328
76519.864,146.44580734840753,170.14429523960902,174.62094577943338,171.57377191229028,177.2272975289206,178.15429095956418,173.75992691646417,176.51297436403354,178.57342801049649,173.7609444908666,175.21319864169396,175.89655851958997,164.90236706849203,176.61566551963432,173.9735126143571
76519.898,146.78556030350273,170.30757779858723,174.03984362075818,171.59171547100485,177.0654781862843,178.28278799598684,173.7312383277152,176.38262257798368,178.63618957609253,174.04683365684076,175.3004019288845,176.02298614101605,165.2511788524571,176.61479752536218,174.0179993004458
